layer,transform,alpha,head,perturb_scale,rel_delta_fro,rel_delta_2
layer_1,raw,,10,0.0001,7.891015098600655e-05,6.432098780908952e-05
layer_1,raw,,10,0.001,0.0007554869292323997,0.00059885373023139
layer_1,raw,,10,0.01,0.008348111493318218,0.007461589369897416
layer_1,raw,,11,0.0001,9.29343000146125e-05,6.601972340939302e-05
layer_1,raw,,11,0.001,0.0009216399707355316,0.0006516580847255069
layer_1,raw,,11,0.01,0.008887856757554744,0.006012568638378079
layer_1,raw,,0,0.0001,9.32046359431865e-05,5.443973785102893e-05
layer_1,raw,,0,0.001,0.0009201759489256676,0.0006407961110476147
layer_1,raw,,0,0.01,0.00909434064775963,0.005457288930858208
layer_1,raw,,1,0.0001,6.84965165709942e-05,5.7698940694473294e-05
layer_1,raw,,1,0.001,0.0006995330882939895,0.0005171852149132037
layer_1,raw,,1,0.01,0.007288466968451706,0.0051496916373021335
layer_1,raw,,2,0.0001,7.869604107960277e-05,6.028232273107902e-05
layer_1,raw,,2,0.001,0.0007933358544362756,0.0007293054352215644
layer_1,raw,,2,0.01,0.008166513369996133,0.006797076843452444
layer_1,raw,,3,0.0001,7.067197574686627e-05,5.589643894761894e-05
layer_1,raw,,3,0.001,0.0006946732058666091,0.0005195509309637403
layer_1,raw,,3,0.01,0.006477125568921469,0.00497908350248961
layer_1,raw,,4,0.0001,9.245467695278743e-05,7.44684471508029e-05
layer_1,raw,,4,0.001,0.0009104131066465014,0.0006345396192281202
layer_1,raw,,4,0.01,0.00900858513998399,0.006324034597351101
layer_1,raw,,5,0.0001,8.118951340214215e-05,5.106686659954416e-05
layer_1,raw,,5,0.001,0.0008887959546877791,0.0006525500582877893
layer_1,raw,,5,0.01,0.009002861260559828,0.006593449073650356
layer_1,raw,,6,0.0001,7.774375646662593e-05,5.82741918311475e-05
layer_1,raw,,6,0.001,0.0006462788679778413,0.0003866588144932943
layer_1,raw,,6,0.01,0.006312799521242152,0.0038052614515894805
layer_1,raw,,7,0.0001,8.409067163384263e-05,6.327208993125653e-05
layer_1,raw,,7,0.001,0.0008710432622430511,0.000691173952710288
layer_1,raw,,7,0.01,0.008599239242351089,0.005338434449715067
layer_1,raw,,8,0.0001,6.995428353941363e-05,4.5512545627858833e-05
layer_1,raw,,8,0.001,0.0006721354983477227,0.0004360324796288257
layer_1,raw,,8,0.01,0.006551555506851589,0.0040805867217824175
layer_1,raw,,9,0.0001,8.980269189675868e-05,6.624202297155019e-05
layer_1,raw,,9,0.001,0.0008992721596642994,0.0007281348631058064
layer_1,raw,,9,0.01,0.010062919446029831,0.008359424300329439
layer_1,raw,,10,0.0001,8.292812687908821e-05,7.474718380014783e-05
layer_1,raw,,10,0.001,0.0008259673463697704,0.0007205434704769856
layer_1,raw,,10,0.01,0.007718561236507687,0.005829551357437507
layer_1,raw,,11,0.0001,0.0001039727800239333,7.449905233997612e-05
layer_1,raw,,11,0.001,0.001020782914403186,0.0007203136980181537
layer_1,raw,,11,0.01,0.009956097870252572,0.007079346981311135
layer_1,raw,,0,0.0001,9.600559832939441e-05,5.531754789491806e-05
layer_1,raw,,0,0.001,0.0009864461080898548,0.0006125239572230011
layer_1,raw,,0,0.01,0.009855888116167253,0.006035511537710846
layer_1,raw,,1,0.0001,7.341924470443385e-05,5.876543149568204e-05
layer_1,raw,,1,0.001,0.000625784074078324,0.0004314389520547045
layer_1,raw,,1,0.01,0.006765127455204015,0.005082508206988629
layer_1,raw,,2,0.0001,8.637141342316893e-05,6.378539039429617e-05
layer_1,raw,,2,0.001,0.0008540347266717717,0.0006388592820683129
layer_1,raw,,2,0.01,0.008545849514499888,0.006142338181770242
layer_1,raw,,3,0.0001,6.995424827150547e-05,4.954576064327147e-05
layer_1,raw,,3,0.001,0.0006836961633288244,0.00046297074963556206
layer_1,raw,,3,0.01,0.007793148441158064,0.006481796676367694
layer_1,raw,,4,0.0001,8.595226553611876e-05,6.861363708341163e-05
layer_1,raw,,4,0.001,0.000815898813026788,0.0006814916159509333
layer_1,raw,,4,0.01,0.008153370478278778,0.006959146708054146
layer_1,raw,,5,0.0001,9.930755402529274e-05,8.01971977806882e-05
layer_1,raw,,5,0.001,0.0009211918165236113,0.0005955975528175158
layer_1,raw,,5,0.01,0.008849686247504734,0.005380607916482548
layer_1,raw,,6,0.0001,7.97080969443984e-05,5.565584144989931e-05
layer_1,raw,,6,0.001,0.0008386349805991945,0.0006129607930884047
layer_1,raw,,6,0.01,0.008393654465700796,0.005528493667955593
layer_1,raw,,7,0.0001,8.468882881230741e-05,6.356275011995298e-05
layer_1,raw,,7,0.001,0.0007240699298106529,0.00046197339106220206
layer_1,raw,,7,0.01,0.00851516612619644,0.006633621652143394
layer_1,raw,,8,0.0001,6.735083562556253e-05,4.3084040602802976e-05
layer_1,raw,,8,0.001,0.000649063469654345,0.00037749499602226334
layer_1,raw,,8,0.01,0.006583781184988196,0.0038571805092588087
layer_1,raw,,9,0.0001,8.919135367657897e-05,6.0772293465897356e-05
layer_1,raw,,9,0.001,0.0009538458424989446,0.0006792745939743523
layer_1,raw,,9,0.01,0.009304796304113282,0.006845122613440244
layer_1,raw,,10,0.0001,9.173321470497175e-05,6.96609876632166e-05
layer_1,raw,,10,0.001,0.0008286801292213122,0.0006528515435097752
layer_1,raw,,10,0.01,0.008627313266158176,0.007367828702841137
layer_1,raw,,11,0.0001,0.00010447502475000122,7.686857722924854e-05
layer_1,raw,,11,0.001,0.0010813626322029317,0.0008312560665056938
layer_1,raw,,11,0.01,0.010302882094556928,0.007477694954734284
layer_1,raw,,0,0.0001,9.241789149629624e-05,6.112271320188578e-05
layer_1,raw,,0,0.001,0.000813775542451,0.0004989524902304752
layer_1,raw,,0,0.01,0.00883006989576968,0.006456736641173858
layer_1,raw,,1,0.0001,6.994806960647263e-05,5.863485438936183e-05
layer_1,raw,,1,0.001,0.0006715328512403968,0.0005115311225835324
layer_1,raw,,1,0.01,0.006697948253857394,0.00519901417631376
layer_1,raw,,2,0.0001,7.201758217716013e-05,5.7087379905407166e-05
layer_1,raw,,2,0.001,0.000807850745617513,0.0007474898300716732
layer_1,raw,,2,0.01,0.007336489987037993,0.00528597257515952
layer_1,raw,,3,0.0001,6.875684880825214e-05,5.079429382663367e-05
layer_1,raw,,3,0.001,0.0006720311120645299,0.0005019588431811813
layer_1,raw,,3,0.01,0.006608154669050675,0.005317097049986335
layer_1,raw,,4,0.0001,9.24881175262226e-05,7.219926699336225e-05
layer_1,raw,,4,0.001,0.0008397047623868977,0.0006421721429984099
layer_1,raw,,4,0.01,0.00928409591996167,0.008194826302207792
layer_1,raw,,5,0.0001,8.216030276532115e-05,4.847616892626312e-05
layer_1,raw,,5,0.001,0.0008752351051052146,0.0005212779049726702
layer_1,raw,,5,0.01,0.008765806064258056,0.0056200931891839685
layer_1,raw,,6,0.0001,7.051821527827874e-05,4.710635256316617e-05
layer_1,raw,,6,0.001,0.0007099334610622122,0.00045092191136172726
layer_1,raw,,6,0.01,0.006556593065496567,0.003990117822618612
layer_1,raw,,7,0.0001,7.405083770144377e-05,5.778860525211029e-05
layer_1,raw,,7,0.001,0.0007045955519087071,0.0005132474521408738
layer_1,raw,,7,0.01,0.0073466953047727065,0.0049658383724589614
layer_1,raw,,8,0.0001,7.218461222000676e-05,5.1441006723539956e-05
layer_1,raw,,8,0.001,0.0006331170283332692,0.0004355853802801847
layer_1,raw,,8,0.01,0.006826602043038731,0.004196390275714825
layer_1,raw,,9,0.0001,9.565582687552757e-05,7.453537021482568e-05
layer_1,raw,,9,0.001,0.0008990213354415911,0.0007121479869299217
layer_1,raw,,9,0.01,0.00858422854849879,0.005791608723707543
layer_1,raw,,10,0.0001,7.838319355411596e-05,6.803826678472792e-05
layer_1,raw,,10,0.001,0.0008142221556731596,0.0006576158410398708
layer_1,raw,,10,0.01,0.007980847695166791,0.006997749427547091
layer_1,raw,,11,0.0001,9.747698128233539e-05,7.084640728588321e-05
layer_1,raw,,11,0.001,0.0009416229710802141,0.0006088672401543372
layer_1,raw,,11,0.01,0.009030360078811219,0.005713487575102432
layer_1,raw,,0,0.0001,0.00011916009135804945,9.465456345527099e-05
layer_1,raw,,0,0.001,0.0011358294020238477,0.000995974734678746
layer_1,raw,,0,0.01,0.011485352087194442,0.008923014316217406
layer_1,raw,,1,0.0001,6.29221330532744e-05,4.8110898663659545e-05
layer_1,raw,,1,0.001,0.0006820885594741775,0.0004868335456122763
layer_1,raw,,1,0.01,0.006849535322641095,0.0050339219885555805
layer_1,raw,,2,0.0001,7.435644681988493e-05,5.6280249036365216e-05
layer_1,raw,,2,0.001,0.0006888115176428281,0.0005434603212147401
layer_1,raw,,2,0.01,0.007259807741736332,0.005563853420785743
layer_1,raw,,3,0.0001,6.406543675290053e-05,4.40647673277366e-05
layer_1,raw,,3,0.001,0.0006956358630874697,0.0005720138463299826
layer_1,raw,,3,0.01,0.006980603220613799,0.00544435029437471
layer_1,raw,,4,0.0001,7.86492547300533e-05,6.91003912838793e-05
layer_1,raw,,4,0.001,0.0008140585929008649,0.0007154477669659119
layer_1,raw,,4,0.01,0.00833568199653546,0.006592660249438253
layer_1,raw,,5,0.0001,8.025329740778697e-05,4.841478843470409e-05
layer_1,raw,,5,0.001,0.0008989201640321451,0.0006423954946923002
layer_1,raw,,5,0.01,0.007235370619436591,0.004233809679614742
layer_1,raw,,6,0.0001,8.034793767724468e-05,6.577282340035087e-05
layer_1,raw,,6,0.001,0.0008332705173917801,0.0005684001360391415
layer_1,raw,,6,0.01,0.007972367185482828,0.005703159128578142
layer_1,raw,,7,0.0001,8.07500661795428e-05,6.688682079443635e-05
layer_1,raw,,7,0.001,0.0007359074604173359,0.0005806588163591138
layer_1,raw,,7,0.01,0.007630388085913905,0.006730054418291403
layer_1,raw,,8,0.0001,6.453018771182907e-05,4.5523792849045996e-05
layer_1,raw,,8,0.001,0.0006956060147124576,0.0004821449009537497
layer_1,raw,,8,0.01,0.006887603918978819,0.004445133683677714
layer_1,raw,,9,0.0001,8.269016933318183e-05,7.117621209238719e-05
layer_1,raw,,9,0.001,0.0009084588607588273,0.0007406857921773683
layer_1,raw,,9,0.01,0.009164232476144512,0.006837386410491945
layer_1,raw,,10,0.0001,7.951123820800118e-05,6.307943067019212e-05
layer_1,raw,,10,0.001,0.0007437355085440383,0.0005704635232264265
layer_1,raw,,10,0.01,0.00802516694461218,0.006455815776399564
layer_1,raw,,11,0.0001,8.362481135580068e-05,5.062427242924555e-05
layer_1,raw,,11,0.001,0.0008978984651634532,0.0007279531818365491
layer_1,raw,,11,0.01,0.009505978804925003,0.006560867066833035
layer_1,raw,,0,0.0001,9.833668009064882e-05,7.622148595165863e-05
layer_1,raw,,0,0.001,0.0008902253112952008,0.0006508479349792007
layer_1,raw,,0,0.01,0.009320782477019415,0.006598689651755581
layer_1,raw,,1,0.0001,7.19821137970628e-05,5.971686045605608e-05
layer_1,raw,,1,0.001,0.000749462119417409,0.000563571616722721
layer_1,raw,,1,0.01,0.007465921435386354,0.005508890798320726
layer_1,raw,,2,0.0001,7.575512376830363e-05,5.658561503898412e-05
layer_1,raw,,2,0.001,0.000753642326693492,0.0005389306103214029
layer_1,raw,,2,0.01,0.007344991107398005,0.005711536966644952
layer_1,raw,,3,0.0001,6.468492491079164e-05,4.840572667945941e-05
layer_1,raw,,3,0.001,0.000571541645442463,0.0003400611595771188
layer_1,raw,,3,0.01,0.006267067165948283,0.00486928438465873
layer_1,raw,,4,0.0001,8.525687281129296e-05,7.253866821417463e-05
layer_1,raw,,4,0.001,0.0008580715817311255,0.0006989553521266992
layer_1,raw,,4,0.01,0.008145719416037407,0.007899947594281625
layer_1,raw,,5,0.0001,7.858700177596544e-05,5.490529175573986e-05
layer_1,raw,,5,0.001,0.0008838884041397008,0.0005916411719828678
layer_1,raw,,5,0.01,0.008045998060511253,0.005377215364886144
layer_1,raw,,6,0.0001,7.03181199349002e-05,5.49402637670293e-05
layer_1,raw,,6,0.001,0.0006905426307412276,0.00048821209167273545
layer_1,raw,,6,0.01,0.007224276855012997,0.004868788120164456
layer_1,raw,,7,0.0001,7.789675464815569e-05,6.632534227574465e-05
layer_1,raw,,7,0.001,0.0007926891211337999,0.0006332373151124637
layer_1,raw,,7,0.01,0.007894728152892773,0.007069680443884178
layer_1,raw,,8,0.0001,5.3435928254634114e-05,3.580151327760533e-05
layer_1,raw,,8,0.001,0.0005970072717897069,0.0004391061850472001
layer_1,raw,,8,0.01,0.005971412543196357,0.0037301232186601617
layer_1,raw,,9,0.0001,9.02513222173107e-05,7.58937343221951e-05
layer_1,raw,,9,0.001,0.0009463058801034401,0.0007421528587989502
layer_1,raw,,9,0.01,0.009351297496978028,0.006559623446547092
layer_1,raw,,10,0.0001,6.989176635400701e-05,4.6969169583720503e-05
layer_1,raw,,10,0.001,0.0006744995756151741,0.0004902472446496605
layer_1,raw,,10,0.01,0.00849917991794384,0.00793850194309131
layer_1,raw,,11,0.0001,8.440963122311863e-05,6.555409086712589e-05
layer_1,raw,,11,0.001,0.0008110317259637532,0.0005841061184062239
layer_1,raw,,11,0.01,0.008740045183756132,0.007097353486289766
layer_1,ln,,0,0.0001,0.00010374470010060757,9.277304844815227e-05
layer_1,ln,,0,0.001,0.000990563878807904,0.0008451706369244204
layer_1,ln,,0,0.01,0.00932618642711299,0.008896255996626785
layer_1,ln,,1,0.0001,5.7882552649617935e-05,4.610890575283985e-05
layer_1,ln,,1,0.001,0.0005967983630474362,0.00045446787938246096
layer_1,ln,,1,0.01,0.006369645580310376,0.005522066392850233
layer_1,ln,,2,0.0001,6.346941221659944e-05,4.858517238167159e-05
layer_1,ln,,2,0.001,0.0005994878222040843,0.0005094671887988031
layer_1,ln,,2,0.01,0.006291833460034235,0.004830823186672696
layer_1,ln,,3,0.0001,6.757296273952765e-05,5.157465559736855e-05
layer_1,ln,,3,0.001,0.0007199828840072701,0.0005435145870781943
layer_1,ln,,3,0.01,0.006195338412376228,0.0045664455878700405
layer_1,ln,,4,0.0001,6.383825691658219e-05,4.242404671210615e-05
layer_1,ln,,4,0.001,0.0006527426970470614,0.00048636469054579007
layer_1,ln,,4,0.01,0.0068967248821005115,0.0054846376419173835
layer_1,ln,,5,0.0001,8.238882111010077e-05,6.530764453000229e-05
layer_1,ln,,5,0.001,0.0007152318960899869,0.0005215428482971633
layer_1,ln,,5,0.01,0.007030574803390241,0.004597177515951532
layer_1,ln,,6,0.0001,6.612430648761809e-05,5.016614133454525e-05
layer_1,ln,,6,0.001,0.0007392006681192631,0.0005696678905920881
layer_1,ln,,6,0.01,0.00729025244467172,0.005220193755357581
layer_1,ln,,7,0.0001,6.299805285568917e-05,4.731127616013284e-05
layer_1,ln,,7,0.001,0.0006744305973553849,0.0006437996402221638
layer_1,ln,,7,0.01,0.006192943740744476,0.005682414487208683
layer_1,ln,,8,0.0001,7.148928529085764e-05,5.381966341223539e-05
layer_1,ln,,8,0.001,0.0006742108670130396,0.0005666449674910703
layer_1,ln,,8,0.01,0.007697005644824459,0.005971044128277661
layer_1,ln,,9,0.0001,8.530575727487707e-05,7.473157388816469e-05
layer_1,ln,,9,0.001,0.0009192366416275318,0.0008140489020006784
layer_1,ln,,9,0.01,0.00946040151959913,0.00843152260670767
layer_1,ln,,10,0.0001,6.893031911833978e-05,5.737487979168536e-05
layer_1,ln,,10,0.001,0.0007229900330362896,0.0006294717249628513
layer_1,ln,,10,0.01,0.0066600126214123945,0.005098074839121923
layer_1,ln,,11,0.0001,8.839149075574752e-05,5.574925828253866e-05
layer_1,ln,,11,0.001,0.0007318223126729115,0.0004645436057639794
layer_1,ln,,11,0.01,0.007472171504859979,0.004400817496274928
layer_1,ln,,0,0.0001,9.641989494963104e-05,7.004390677734289e-05
layer_1,ln,,0,0.001,0.0008659905473383142,0.0007217551855398643
layer_1,ln,,0,0.01,0.009199762058871122,0.0069136246309427765
layer_1,ln,,1,0.0001,5.865845023106435e-05,3.8539822067215575e-05
layer_1,ln,,1,0.001,0.0005132966106512379,0.0003067964974813397
layer_1,ln,,1,0.01,0.0052785685057733555,0.0030970300270928355
layer_1,ln,,2,0.0001,7.670587083482898e-05,6.085360465578664e-05
layer_1,ln,,2,0.001,0.0008271391742762708,0.0006241497841096763
layer_1,ln,,2,0.01,0.007986150135652938,0.00636002763712007
layer_1,ln,,3,0.0001,6.974446396875963e-05,5.204948867914266e-05
layer_1,ln,,3,0.001,0.0006991742891654612,0.0005217008157979444
layer_1,ln,,3,0.01,0.006618754023847987,0.004940700238799977
layer_1,ln,,4,0.0001,7.690513779012454e-05,5.410710558262974e-05
layer_1,ln,,4,0.001,0.0008207156521978237,0.0006502608067755643
layer_1,ln,,4,0.01,0.006946586331962586,0.005355489810268079
layer_1,ln,,5,0.0001,8.909630393670205e-05,6.354093226080572e-05
layer_1,ln,,5,0.001,0.000984347355084512,0.0007681785332076945
layer_1,ln,,5,0.01,0.008325877066485327,0.0057875261764671875
layer_1,ln,,6,0.0001,6.346578380520001e-05,4.371746276919576e-05
layer_1,ln,,6,0.001,0.0007015776518177966,0.00048250994453838414
layer_1,ln,,6,0.01,0.006870806260898523,0.0046904922955738155
layer_1,ln,,7,0.0001,8.045923087835479e-05,7.056610028570993e-05
layer_1,ln,,7,0.001,0.0007150670969790316,0.0005649413407135646
layer_1,ln,,7,0.01,0.00632132878234228,0.0048974794395436
layer_1,ln,,8,0.0001,6.878176962466919e-05,4.388207504062991e-05
layer_1,ln,,8,0.001,0.0006255228023420531,0.00040511591001670603
layer_1,ln,,8,0.01,0.006806424958293529,0.004417970389404637
layer_1,ln,,9,0.0001,9.491623903265087e-05,7.01793564309794e-05
layer_1,ln,,9,0.001,0.0009960369828113974,0.0009070143518811306
layer_1,ln,,9,0.01,0.009544236300180333,0.00734877942659065
layer_1,ln,,10,0.0001,8.03513900775846e-05,6.510865746252241e-05
layer_1,ln,,10,0.001,0.0007525921883574121,0.0006048855652008387
layer_1,ln,,10,0.01,0.00822882797247835,0.005910044743852943
layer_1,ln,,11,0.0001,9.121071529110684e-05,5.896330139239662e-05
layer_1,ln,,11,0.001,0.0008273544341531619,0.0005306648089648253
layer_1,ln,,11,0.01,0.008983812221856397,0.006230233727349306
layer_1,ln,,0,0.0001,9.064677278641887e-05,5.7609728001745737e-05
layer_1,ln,,0,0.001,0.0009630409254812421,0.0006963992729172544
layer_1,ln,,0,0.01,0.009298770349052054,0.00629495185962564
layer_1,ln,,1,0.0001,5.58216721792767e-05,3.821140674463563e-05
layer_1,ln,,1,0.001,0.0005182500841586168,0.0003316701939369804
layer_1,ln,,1,0.01,0.005474352610781295,0.0030951261021798914
layer_1,ln,,2,0.0001,8.390578007873002e-05,6.579347438060214e-05
layer_1,ln,,2,0.001,0.0007683279710928282,0.0006466458756897817
layer_1,ln,,2,0.01,0.00849664886823025,0.006590085611868622
layer_1,ln,,3,0.0001,6.886736155379465e-05,5.249142174979e-05
layer_1,ln,,3,0.001,0.000610962850492314,0.0004122479065146145
layer_1,ln,,3,0.01,0.007148577066681818,0.005629942054386133
layer_1,ln,,4,0.0001,7.438819989034274e-05,4.820627533221222e-05
layer_1,ln,,4,0.001,0.0007697198421337491,0.0005395552828166132
layer_1,ln,,4,0.01,0.008342496979256236,0.005165163894622708
layer_1,ln,,5,0.0001,8.943153814549139e-05,5.7660429289435624e-05
layer_1,ln,,5,0.001,0.0010202516422054492,0.0009219234973470113
layer_1,ln,,5,0.01,0.008381036133841658,0.005765167719802528
layer_1,ln,,6,0.0001,6.601688195402911e-05,4.7097596775249585e-05
layer_1,ln,,6,0.001,0.0007318369669673274,0.0004651140920012657
layer_1,ln,,6,0.01,0.006562163323573473,0.004411346417246063
layer_1,ln,,7,0.0001,7.883783048508148e-05,5.8873055895132134e-05
layer_1,ln,,7,0.001,0.0007024434247104599,0.0004969503470493235
layer_1,ln,,7,0.01,0.007387937659402656,0.005008898276268672
layer_1,ln,,8,0.0001,7.568326293153497e-05,5.245776221997425e-05
layer_1,ln,,8,0.001,0.0007154010635285594,0.00045913760533572353
layer_1,ln,,8,0.01,0.007104699255685636,0.0049060486153554
layer_1,ln,,9,0.0001,0.0001046417992225562,8.98702167973974e-05
layer_1,ln,,9,0.001,0.00090693437029273,0.0007087060877419868
layer_1,ln,,9,0.01,0.009574281594062742,0.007732600425349702
layer_1,ln,,10,0.0001,8.329688569624619e-05,6.000701922066934e-05
layer_1,ln,,10,0.001,0.000835196474686939,0.0006655189257232773
layer_1,ln,,10,0.01,0.009195882926146301,0.007387806511861286
layer_1,ln,,11,0.0001,9.080762343094863e-05,5.831139775126102e-05
layer_1,ln,,11,0.001,0.0009166040129987592,0.000558040603820562
layer_1,ln,,11,0.01,0.00891387308529609,0.004777837534074034
layer_1,ln,,0,0.0001,0.00010498042651127041,7.239204109534484e-05
layer_1,ln,,0,0.001,0.0008738511572416609,0.0006105958435698082
layer_1,ln,,0,0.01,0.008676884881958141,0.005663646030417288
layer_1,ln,,1,0.0001,6.469323595741757e-05,4.711020757636671e-05
layer_1,ln,,1,0.001,0.0007179626121698086,0.0005247199171740206
layer_1,ln,,1,0.01,0.006198262430088271,0.004012998172951146
layer_1,ln,,2,0.0001,7.302719743393581e-05,6.617978865695843e-05
layer_1,ln,,2,0.001,0.0007525164546216523,0.0006039808543377616
layer_1,ln,,2,0.01,0.007643728466902908,0.005804154179092748
layer_1,ln,,3,0.0001,6.463200957858599e-05,5.010448415523923e-05
layer_1,ln,,3,0.001,0.0006721538428194071,0.00045849376999165467
layer_1,ln,,3,0.01,0.006442034074036847,0.004736017338037829
layer_1,ln,,4,0.0001,8.496835483308662e-05,6.818961897527977e-05
layer_1,ln,,4,0.001,0.0008104986609856222,0.000616597400791799
layer_1,ln,,4,0.01,0.008633496854448678,0.00803016288868418
layer_1,ln,,5,0.0001,6.895613322380887e-05,5.5319427786416666e-05
